"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2019,7,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats",77
2019,7,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats",313
2019,7,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats",150
2019,7,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats",73
2019,7,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats",112
2019,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats",220
2019,7,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats",139
2019,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats",65
2019,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats",50
2019,7,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats",168
2019,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats",78
2019,7,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats",176
2019,7,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats",105
2019,7,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats",141
2019,7,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats",159
2019,7,99,"No consta",99,"No consta","Homes","Demanda no aturats",1
2019,7,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1303
2019,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",379
2019,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",461
2019,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",636
2019,7,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",620
2019,7,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1034
2019,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",672
2019,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",729
2019,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1117
2019,7,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",794
2019,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1046
2019,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",48
2019,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",920
2019,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",267
2019,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",368
2019,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",432
2019,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",470
2019,7,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",887
2019,7,4,"Les Corts",19,"les Corts","Dones","Atur registrat",901
2019,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",464
2019,7,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",117
2019,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",46
2019,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",248
2019,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",178
2019,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",315
2019,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",591
2019,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",509
2019,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",330
2019,7,6,"Gràcia",29,"el Coll","Dones","Atur registrat",139
2019,7,6,"Gràcia",30,"la Salut","Dones","Atur registrat",280
2019,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1027
2019,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",689
2019,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",534
2019,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",201
2019,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",792
2019,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",252
2019,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",860
2019,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",262
2019,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",158
2019,7,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",115
2019,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",122
2019,7,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",9
2019,7,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",735
2019,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",679
2019,7,8,"Nou Barris",45,"Porta","Dones","Atur registrat",641
2019,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",431
2019,7,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",60
2019,7,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",487
2019,7,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",238
2019,7,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",515
2019,7,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",395
2019,7,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",720
2019,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",341
2019,7,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",94
2019,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",491
2019,7,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",57
2019,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",455
2019,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",68
2019,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",389
2019,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",1575
2019,7,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",650
2019,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",317
2019,7,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",485
2019,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",926
2019,7,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",647
2019,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",319
2019,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",212
2019,7,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",728
2019,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",321
2019,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",734
2019,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",508
2019,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",706
2019,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",798
2019,7,99,"No consta",99,"No consta","Dones","Atur registrat",8
2019,7,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats",347
2019,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats",131
2019,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats",144
2019,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats",203
2019,7,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats",202
2019,7,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats",337
2019,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats",198
2019,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats",230
2019,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats",356
2019,7,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats",254
2019,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats",282
2019,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats",15
2019,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats",294
2019,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats",73
2019,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats",136
2019,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats",159
2019,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats",159
2019,7,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats",314
2019,7,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats",308
2019,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats",157
2019,7,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats",35
2019,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats",14
2019,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats",74
2019,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats",54
2019,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats",77
2019,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats",169
2019,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats",163
2019,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats",112
2019,7,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats",48
2019,7,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats",97
2019,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats",347
2019,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats",226
2019,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats",178
2019,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats",69
2019,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats",290
2019,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats",95
2019,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats",325
2019,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats",86
2019,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats",50
2019,7,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats",36
2019,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats",39
2019,7,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats",3
2019,7,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats",259
2019,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats",234
2019,7,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats",229
2019,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats",145
2019,7,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats",21
2019,7,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats",188
2019,7,8,"Nou Barris",49,"Canyelles","Dones","Demanda no aturats",92
2019,7,8,"Nou Barris",50,"les Roquetes","Dones","Demanda no aturats",199
2019,7,8,"Nou Barris",51,"Verdun","Dones","Demanda no aturats",153
2019,7,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda no aturats",258
2019,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda no aturats",101
2019,7,8,"Nou Barris",54,"Torre Baró","Dones","Demanda no aturats",27
2019,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda no aturats",141
2019,7,8,"Nou Barris",56,"Vallbona","Dones","Demanda no aturats",16
2019,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda no aturats",130
2019,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda no aturats",23
2019,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda no aturats",133
2019,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda no aturats",538
2019,7,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda no aturats",238
2019,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda no aturats",116
2019,7,9,"Sant Andreu",63,"Navas","Dones","Demanda no aturats",178
2019,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda no aturats",300
2019,7,10,"Sant Martí",65,"el Clot","Dones","Demanda no aturats",211
2019,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda no aturats",102
2019,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats",64
2019,7,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats",222
2019,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats",87
2019,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats",203
2019,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats",176
2019,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats",274
2019,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats",313
2019,7,99,"No consta",99,"No consta","Dones","Demanda no aturats",1
2019,8,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",1648
2019,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",449
2019,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",442
2019,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",613
2019,8,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",518
2019,8,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",850
2019,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",546
2019,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",629
2019,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",917
2019,8,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",683
2019,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",967
2019,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",48
2019,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",636
2019,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",242
2019,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",300
2019,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",352
2019,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",353
2019,8,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",701
2019,8,4,"Les Corts",19,"les Corts","Homes","Atur registrat",716
2019,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",349
2019,8,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",77
2019,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",45
2019,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",190
2019,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",173
2019,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",248
2019,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",474
2019,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",402
2019,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",258
2019,8,6,"Gràcia",29,"el Coll","Homes","Atur registrat",107
2019,8,6,"Gràcia",30,"la Salut","Homes","Atur registrat",230
2019,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",838
2019,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",562
2019,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",435
2019,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",166
2019,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",651
2019,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",195
2019,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",667
2019,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",215
2019,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",133
2019,8,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",96
2019,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",102
2019,8,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",7
2019,8,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",541
2019,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",503
2019,8,8,"Nou Barris",45,"Porta","Homes","Atur registrat",506
2019,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",306
2019,8,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",43
2019,8,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",358
2019,8,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",175
2019,8,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",379
2019,8,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",290
2019,8,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",569
2019,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",257
2019,8,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",71
2019,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",372
2019,8,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",43
2019,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",344
2019,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",48
2019,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",275
2019,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",1114
2019,8,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",513
2019,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",250
2019,8,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",385
2019,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",782
2019,8,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",533
2019,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",258
2019,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",168
2019,8,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",579
2019,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",268
2019,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",613
2019,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",412
2019,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",564
2019,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",636
2019,8,99,"No consta",99,"No consta","Homes","Atur registrat",4
2019,8,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats",437
2019,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats",129
2019,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats",138
2019,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats",190
2019,8,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats",144
2019,8,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats",230
2019,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats",138
2019,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats",152
2019,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats",287
2019,8,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats",200
2019,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats",252
2019,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats",13
2019,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats",177
2019,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats",63
2019,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats",77
2019,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats",90
2019,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats",105
2019,8,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats",193
2019,8,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats",211
2019,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats",104
2019,8,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats",20
2019,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats",13
2019,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats",51
2019,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats",49
2019,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats",56
2019,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats",94
2019,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats",102
2019,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats",75
2019,8,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats",31
2019,8,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats",71
2019,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats",239
2019,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats",157
2019,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats",122
2019,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats",51
2019,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats",169
2019,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats",50
2019,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats",171
2019,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats",57
2019,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats",35
2019,8,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats",26
2019,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats",27
2019,8,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats",2
2019,8,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats",146
2019,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats",137
2019,8,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats",128
2019,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats",86
2019,8,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats",12
2019,8,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats",90
2019,8,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats",44
2019,8,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats",95
2019,8,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats",73
2019,8,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats",144
2019,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats",58
2019,8,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats",16
2019,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats",82
2019,8,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats",10
2019,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats",76
2019,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats",13
2019,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats",77
2019,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats",310
2019,8,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats",144
2019,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats",70
2019,8,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats",107
2019,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats",206
2019,8,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats",132
2019,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats",63
2019,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats",48
2019,8,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats",162
2019,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats",72
2019,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats",165
2019,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats",104
2019,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats",145
2019,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats",165
2019,8,99,"No consta",99,"No consta","Homes","Demanda no aturats",1
2019,8,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1310
2019,8,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",362
2019,8,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",468
2019,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",647
2019,8,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",634
2019,8,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1077
2019,8,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",685
2019,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",746
2019,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1182
2019,8,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",839
